"OPTION_ITEM_ID","BRAND_ID","OPTION_NAME","OPTION_DESC","OPTION_PRICE","OPTION_TYPE","OPTION_CATEGORY","SELECT_RULE"
20037,20002,EV6_에어 | 프리미엄,에어 트림 전용 가격표 기준,1040000,SINGLE,etc,MULTI
20038,20002,EV6_에어 | 메리디안 프리미엄 사운드,에어 트림 전용 가격표 기준,790000,SINGLE,etc,MULTI
20039,20002,EV6_에어 | 듀얼 모터 4WD,에어 트림 전용 가격표 기준,450000,SINGLE,etc,MULTI
20040,20002,EV6_에어 | 스마트 커넥트,에어 트림 전용 가격표 기준,2470000,SINGLE,etc,MULTI
20041,20002,EV6_에어 | 20인치 휠&타이어,에어 트림 전용 가격표 기준,650000,SINGLE,wheel,MULTI
20042,20002,EV6_에어 | 스웨이드 컬렉션,에어 트림 전용 가격표 기준,400000,SINGLE,interior,MULTI
20043,20002,EV6_어스 | 스마트 파워테일게이트,어스 트림 전용 가격표 기준,0,SINGLE,etc,MULTI
20044,20002,EV6_어스 | 드라이브 와이즈,어스 트림 전용 가격표 기준,650000,SINGLE,assistant,MULTI
20045,20002,EV6_어스 | 컴포트,어스 트림 전용 가격표 기준,0,SINGLE,etc,MULTI
20046,20002,EV6_어스 | 컨비니언스 I,어스 트림 전용 가격표 기준,0,SINGLE,etc,MULTI
20047,20002,EV6_어스 | 컨비니언스 II,어스 트림 전용 가격표 기준,0,SINGLE,etc,MULTI
20048,20002,EV6_어스 | 하이테크,어스 트림 전용 가격표 기준,0,SINGLE,etc,MULTI
20049,20002,EV6_어스 | 프리미엄,어스 트림 전용 가격표 기준,0,SINGLE,etc,MULTI
20050,20002,EV6_어스 | 메리디안 프리미엄 사운드,어스 트림 전용 가격표 기준,0,SINGLE,etc,MULTI
20051,20002,EV6_어스 | 와이드 선루프,어스 트림 전용 가격표 기준,990000,SINGLE,etc,MULTI
20052,20002,EV6_어스 | 빌트인 캠 2,어스 트림 전용 가격표 기준,640000,SINGLE,etc,MULTI
20053,20002,EV6_어스 | 듀얼 모터 4WD,어스 트림 전용 가격표 기준,450000,SINGLE,etc,MULTI
20054,20002,EV6_어스 | 스마트 커넥트,어스 트림 전용 가격표 기준,2470000,SINGLE,etc,MULTI
20055,20002,EV6_어스 | 20인치 휠&타이어,어스 트림 전용 가격표 기준,700000,SINGLE,wheel,MULTI
20056,20002,EV6_어스 | 스웨이드 컬렉션,어스 트림 전용 가격표 기준,400000,SINGLE,interior,MULTI
20057,20002,EV6_GT-Line | 스마트 파워테일게이트,GT-Line 트림 전용 가격표 기준,0,SINGLE,etc,MULTI
20058,20002,EV6_GT-Line | 드라이브 와이즈,GT-Line 트림 전용 가격표 기준,650000,SINGLE,assistant,MULTI
20059,20002,EV6_GT-Line | 컴포트,GT-Line 트림 전용 가격표 기준,0,SINGLE,etc,MULTI
20060,20002,EV6_GT-Line | 컨비니언스 I,GT-Line 트림 전용 가격표 기준,0,SINGLE,etc,MULTI
20061,20002,EV6_GT-Line | 컨비니언스 II,GT-Line 트림 전용 가격표 기준,0,SINGLE,etc,MULTI
20062,20002,EV6_GT-Line | 하이테크,GT-Line 트림 전용 가격표 기준,0,SINGLE,etc,MULTI
20063,20002,EV6_GT-Line | 프리미엄,GT-Line 트림 전용 가격표 기준,0,SINGLE,etc,MULTI
20064,20002,EV6_GT-Line | 메리디안 프리미엄 사운드,GT-Line 트림 전용 가격표 기준,0,SINGLE,etc,MULTI
20065,20002,EV6_GT-Line | 와이드 선루프,GT-Line 트림 전용 가격표 기준,990000,SINGLE,etc,MULTI
20066,20002,EV6_GT-Line | 빌트인 캠 2,GT-Line 트림 전용 가격표 기준,640000,SINGLE,etc,MULTI
20067,20002,EV6_GT-Line | 듀얼 모터 4WD,GT-Line 트림 전용 가격표 기준,450000,SINGLE,etc,MULTI
20068,20002,EV6_GT-Line | 스마트 커넥트,GT-Line 트림 전용 가격표 기준,2470000,SINGLE,etc,MULTI
20069,20002,EV6_GT-Line | 20인치 휠&타이어,GT-Line 트림 전용 가격표 기준,700000,SINGLE,wheel,MULTI
20070,20002,EV6_GT-Line | 스웨이드 컬렉션,GT-Line 트림 전용 가격표 기준,400000,SINGLE,interior,MULTI
20071,20002,EV6_GT-Line | 모니터링,GT-Line 트림 전용 가격표 기준,450000,SINGLE,assistant,MULTI
20072,20002,EV3_에어 | 스타일,EV3 선택품목,940000,SINGLE,etc,MULTI
20073,20002,EV3_에어 | 컴포트,EV3 선택품목,1380000,SINGLE,assistant,MULTI
20074,20002,EV3_에어 | 컨비니언스,EV3 선택품목,1190000,SINGLE,assistant,MULTI
20075,20002,EV3_에어 | 19인치 휠&타이어,EV3 선택품목,490000,SINGLE,wheel,MULTI
20076,20002,EV3_에어 | 모니터링,EV3 선택품목,1040000,SINGLE,assistant,MULTI
20077,20002,EV3_에어 | 드라이브 와이즈,EV3 선택품목,1090000,SINGLE,assistant,MULTI
20078,20002,EV3_에어 | 와이드 선루프,EV3 선택품목,640000,SINGLE,etc,MULTI
20079,20002,EV3_에어 | 빌트인 캠 2,EV3 선택품목,450000,SINGLE,etc,MULTI
20080,20002,EV3_에어 | 헤드업 디스플레이,EV3 선택품목,590000,SINGLE,assistant,MULTI
20081,20002,EV3_어스 | 스타일,EV3 선택품목,0,SINGLE,etc,MULTI
20082,20002,EV3_어스 | 컴포트,EV3 선택품목,0,SINGLE,assistant,MULTI
20083,20002,EV3_어스 | 컨비니언스,EV3 선택품목,0,SINGLE,assistant,MULTI
20084,20002,EV3_어스 | 19인치 휠&타이어,EV3 선택품목,490000,SINGLE,wheel,MULTI
20085,20002,EV3_어스 | 모니터링,EV3 선택품목,1040000,SINGLE,assistant,MULTI
20086,20002,EV3_어스 | 드라이브 와이즈,EV3 선택품목,1090000,SINGLE,assistant,MULTI
20087,20002,EV3_어스 | 와이드 선루프,EV3 선택품목,640000,SINGLE,etc,MULTI
20088,20002,EV3_어스 | 하만카돈 프리미엄 사운드,EV3 선택품목,590000,SINGLE,etc,MULTI
20089,20002,EV3_어스 | 빌트인 캠 2,EV3 선택품목,450000,SINGLE,etc,MULTI
20090,20002,EV3_어스 | 헤드업 디스플레이,EV3 선택품목,590000,SINGLE,assistant,MULTI
20091,20002,EV3_GT-Line | 스타일,EV3 선택품목,0,SINGLE,etc,MULTI
20092,20002,EV3_GT-Line | 컴포트,EV3 선택품목,0,SINGLE,etc,MULTI
20093,20002,EV3_GT-Line | 컨비니언스,EV3 선택품목,0,SINGLE,assistant,MULTI
20094,20002,EV3_GT-Line | 19인치 휠&타이어,EV3 선택품목,0,SINGLE,wheel,MULTI
20095,20002,EV3_GT-Line | 모니터링,EV3 선택품목,1040000,SINGLE,assistant,MULTI
20096,20002,EV3_GT-Line | 드라이브 와이즈,EV3 선택품목,1090000,SINGLE,assistant,MULTI
20097,20002,EV3_GT-Line | 와이드 선루프,EV3 선택품목,640000,SINGLE,etc,MULTI
20098,20002,EV3_GT-Line | 하만카돈 프리미엄 사운드,EV3 선택품목,590000,SINGLE,etc,MULTI
20099,20002,EV3_GT-Line | 빌트인 캠 2,EV3 선택품목,450000,SINGLE,etc,MULTI
20100,20002,EV3_GT-Line | 헤드업 디스플레이,EV3 선택품목,590000,SINGLE,assistant,MULTI
20101,20002,EV4_AIR | 스타일,,740000,SINGLE,etc,MULTI
20102,20002,EV4_AIR | 컴포트,,890000,SINGLE,assistant,MULTI
20103,20002,EV4_AIR | 컨비니언스,,890000,SINGLE,assistant,MULTI
20104,20002,EV4_AIR | 19인치 휠&타이어,,490000,SINGLE,wheel,MULTI
20105,20002,EV4_AIR | 모니터링,,1040000,SINGLE,assistant,MULTI
20106,20002,EV9_EARTH_LONGRANGE_2WD | 20인치 휠,"20인치 휠 적용으로 외관 디자인 및 주행 성능 강화",590000,SINGLE,wheel,MULTI
20107,20002,EV9_AIR_LONGRANGE_4WD | 6인승 스위블,"6인승 스위블 시트 구성 선택 사양",990000,SINGLE,seats,SINGLE
20108,20002,EV9_AIR_LONGRANGE_4WD | 6인승 릴렉션,"6인승 릴렉션 시트 구성 선택 사양",2470000,SINGLE,seats,SINGLE
20109,20002,EV9_AIR_LONGRANGE_4WD | 컨비니언스,전동/편의 기능을 포함한 편의 사양 묶음,1090000,SINGLE,assistant,MULTI
20110,20002,EV9_AIR_LONGRANGE_4WD | 헤드업 디스플레이,주행 정보를 전면 유리에 투영해 시인성을 높이는 사양,590000,SINGLE,assistant,MULTI
20111,20002,EV9_AIR_LONGRANGE_4WD | 스타일,외관 디자인 요소를 강화한 스타일 사양,1480000,SINGLE,etc,MULTI
20112,20002,EV9_AIR_LONGRANGE_4WD | 21인치 휠,"21인치 휠 적용으로 외관 디자인 및 주행 성능 강화",1190000,SINGLE,wheel,MULTI
20113,20002,EV9_AIR_LONGRANGE_4WD | 메리디안 프리미엄 사운드,메리디안 프리미엄 오디오 시스템 적용,1190000,SINGLE,assistant,MULTI
20114,20002,EV9_AIR_LONGRANGE_4WD | 빌트인 캠 2,주행 영상 녹화가 가능한 빌트인 블랙박스 시스템,590000,SINGLE,assistant,MULTI
20115,20002,EV9_AIR_LONGRANGE_4WD | 듀얼 선루프,개방감을 높여주는 파노라마 글래스 루프,1190000,SINGLE,etc,MULTI
20116,20002,EV9_EARTH_LONGRANGE_4WD | 6인승 스위블,"6인승 스위블 시트 구성 선택 사양",990000,SINGLE,seats,SINGLE
20117,20002,EV9_EARTH_LONGRANGE_4WD | 6인승 릴렉션,"6인승 릴렉션 시트 구성 선택 사양",1980000,SINGLE,seats,SINGLE
20118,20002,EV9_EARTH_LONGRANGE_4WD | 컨비니언스,전동/편의 기능을 포함한 편의 사양 묶음,0,SINGLE,assistant,MULTI
20119,20002,EV9_EARTH_LONGRANGE_4WD | 헤드업 디스플레이,주행 정보를 전면 유리에 투영해 시인성을 높이는 사양,0,SINGLE,assistant,MULTI
20120,20002,EV9_EARTH_LONGRANGE_4WD | 스타일,외관 디자인 요소를 강화한 스타일 사양,1480000,SINGLE,etc,MULTI
20121,20002,EV9_EARTH_LONGRANGE_4WD | 21인치 휠,"21인치 휠 적용으로 외관 디자인 및 주행 성능 강화",1190000,SINGLE,wheel,MULTI
20122,20002,EV9_EARTH_LONGRANGE_4WD | 메리디안 프리미엄 사운드,메리디안 프리미엄 오디오 시스템 적용,0,SINGLE,etc,MULTI
20123,20002,EV9_EARTH_LONGRANGE_4WD | 빌트인 캠 2,주행 영상 녹화가 가능한 빌트인 블랙박스 시스템,590000,SINGLE,etc,MULTI
20124,20002,EV9_EARTH_LONGRANGE_4WD | 듀얼 선루프,개방감을 높여주는 파노라마 글래스 루프,1190000,SINGLE,etc,MULTI
20125,20002,EV9_GTLINE_LONGRANGE_4WD | 6인승 스위블,"6인승 스위블 시트 구성 선택 사양",990000,SINGLE,seats,SINGLE
20126,20002,EV9_GTLINE_LONGRANGE_4WD | 6인승 릴렉션,"6인승 릴렉션 시트 구성 선택 사양",1980000,SINGLE,seats,SINGLE
20127,20002,EV9_GTLINE_LONGRANGE_4WD | 컨비니언스,전동/편의 기능을 포함한 편의 사양 묶음,0,SINGLE,assistant,MULTI
20128,20002,EV9_GTLINE_LONGRANGE_4WD | 헤드업 디스플레이,주행 정보를 전면 유리에 투영해 시인성을 높이는 사양,0,SINGLE,assistant,MULTI
20129,20002,EV9_GTLINE_LONGRANGE_4WD | 스타일,외관 디자인 요소를 강화한 스타일 사양,690000,SINGLE,etc,MULTI
20130,20002,EV9_GTLINE_LONGRANGE_4WD | 21인치 휠,"21인치 휠 적용으로 외관 디자인 및 주행 성능 강화",0,SINGLE,wheel,MULTI
20213,20002,K5_LPG_RENTAL_Prestige | 스마트커넥트,디지털 키/무선충전/트렁크 등 스마트 편의 구성,1030000,SINGLE,etc,MULTI
20214,20002,K5_LPG_RENTAL_Prestige | 파노라마 선루프,파노라마 선루프,1030000,SINGLE,etc,MULTI
20215,20002,K5_HYBRID_Prestige | 블랙 인테리어,블랙 인테리어 선택,0,SINGLE,interior,SINGLE
20216,20002,K5_HYBRID_Prestige | 마션 브라운 인테리어,"마션 브라운 인테리어 선택
※ 스타일 옵션 선택 시에만 적용 가능합니다.",0,SINGLE,interior,SINGLE
20217,20002,K5_HYBRID_Prestige | 샌드 인테리어,샌드 인테리어 선택,0,SINGLE,interior,SINGLE
20218,20002,K5_HYBRID_Noblesse | 블랙 인테리어,블랙 인테리어 선택,0,SINGLE,interior,SINGLE
20219,20002,K5_HYBRID_Noblesse | 마션 브라운 인테리어,"마션 브라운 인테리어 선택
※ 스타일 옵션 선택 시에만 적용 가능합니다.",0,SINGLE,interior,SINGLE
20220,20002,K5_HYBRID_Noblesse | 샌드 인테리어,샌드 인테리어 선택,0,SINGLE,interior,SINGLE
20221,20002,K5_HYBRID_Signature | 블랙 인테리어,블랙 인테리어 선택,0,SINGLE,interior,SINGLE
20222,20002,K5_HYBRID_Signature | 마션 브라운 인테리어,"마션 브라운 인테리어 선택
※ 스타일 옵션 선택 시에만 적용 가능합니다.",0,SINGLE,interior,SINGLE
20223,20002,K5_HYBRID_Signature | 샌드 인테리어,샌드 인테리어 선택,0,SINGLE,interior,SINGLE
20224,20002,K5_GASOLINE_Smart Selection | 블랙 인테리어,블랙 인테리어 선택,0,SINGLE,interior,SINGLE
20225,20002,K5_GASOLINE_Smart Selection | 샌드 인테리어,샌드 인테리어 선택,0,SINGLE,interior,SINGLE
20226,20002,K5_GASOLINE_Prestige | 블랙 인테리어,블랙 인테리어 선택,0,SINGLE,interior,SINGLE
20227,20002,K5_GASOLINE_Prestige | 마션 브라운 인테리어,"마션 브라운 인테리어 선택
※ 스타일 옵션 선택 시에만 적용 가능합니다.",0,SINGLE,interior,SINGLE
20228,20002,K5_GASOLINE_Prestige | 샌드 인테리어,샌드 인테리어 선택,0,SINGLE,interior,SINGLE
20229,20002,K5_GASOLINE_Noblesse | 블랙 인테리어,블랙 인테리어 선택,0,SINGLE,interior,SINGLE
20230,20002,K5_GASOLINE_Noblesse | 마션 브라운 인테리어,"마션 브라운 인테리어 선택
※ 스타일 옵션 선택 시에만 적용 가능합니다.",0,SINGLE,interior,SINGLE
20231,20002,K5_GASOLINE_Noblesse | 샌드 인테리어,샌드 인테리어 선택,0,SINGLE,interior,SINGLE
20232,20002,K5_GASOLINE_Signature | 블랙 인테리어,블랙 인테리어 선택,0,SINGLE,interior,SINGLE
20233,20002,K5_GASOLINE_Signature | 마션 브라운 인테리어,"마션 브라운 인테리어 선택
※ 스타일 옵션 선택 시에만 적용 가능합니다.",0,SINGLE,interior,SINGLE
20234,20002,K5_GASOLINE_Signature | 샌드 인테리어,샌드 인테리어 선택,0,SINGLE,interior,SINGLE
20235,20002,K5_GASOLINE_TURBO_Prestige | 블랙 인테리어,블랙 인테리어 선택,0,SINGLE,interior,SINGLE
20236,20002,K5_GASOLINE_TURBO_Prestige | 마션 브라운 인테리어,"마션 브라운 인테리어 선택
※ 스타일 옵션 선택 시에만 적용 가능합니다.",0,SINGLE,interior,SINGLE
20237,20002,K5_GASOLINE_TURBO_Prestige | 샌드 인테리어,샌드 인테리어 선택,0,SINGLE,interior,SINGLE
20238,20002,K5_GASOLINE_TURBO_Noblesse | 블랙 인테리어,블랙 인테리어 선택,0,SINGLE,interior,SINGLE
20239,20002,K5_GASOLINE_TURBO_Noblesse | 마션 브라운 인테리어,"마션 브라운 인테리어 선택
※ 스타일 옵션 선택 시에만 적용 가능합니다.",0,SINGLE,interior,SINGLE
20240,20002,K5_GASOLINE_TURBO_Noblesse | 샌드 인테리어,샌드 인테리어 선택,0,SINGLE,interior,SINGLE
20241,20002,K5_GASOLINE_TURBO_Signature | 블랙 인테리어,블랙 인테리어 선택,0,SINGLE,interior,SINGLE
20242,20002,K5_GASOLINE_TURBO_Signature | 마션 브라운 인테리어,"마션 브라운 인테리어 선택
※ 스타일 옵션 선택 시에만 적용 가능합니다.",0,SINGLE,interior,SINGLE
20243,20002,K5_GASOLINE_TURBO_Signature | 샌드 인테리어,샌드 인테리어 선택,0,SINGLE,interior,SINGLE
20244,20002,K5_LPG_Prestige | 블랙 인테리어,블랙 인테리어 선택,0,SINGLE,interior,SINGLE
20245,20002,K5_LPG_Prestige | 마션 브라운 인테리어,"마션 브라운 인테리어 선택
※ 스타일 옵션 선택 시에만 적용 가능합니다.",0,SINGLE,interior,SINGLE
20246,20002,K5_LPG_Prestige | 샌드 인테리어,샌드 인테리어 선택,0,SINGLE,interior,SINGLE
20247,20002,K5_LPG_Noblesse | 블랙 인테리어,블랙 인테리어 선택,0,SINGLE,interior,SINGLE
20248,20002,K5_LPG_Noblesse | 마션 브라운 인테리어,"마션 브라운 인테리어 선택
※ 스타일 옵션 선택 시에만 적용 가능합니다.",0,SINGLE,interior,SINGLE
20249,20002,K5_LPG_Noblesse | 샌드 인테리어,샌드 인테리어 선택,0,SINGLE,interior,SINGLE
20250,20002,K5_LPG_Signature | 블랙 인테리어,블랙 인테리어 선택,0,SINGLE,interior,SINGLE
20251,20002,K5_LPG_Signature | 마션 브라운 인테리어,"마션 브라운 인테리어 선택
※ 스타일 옵션 선택 시에만 적용 가능합니다.",0,SINGLE,interior,SINGLE
20252,20002,K5_LPG_Signature | 샌드 인테리어,샌드 인테리어 선택,0,SINGLE,interior,SINGLE
20253,20002,K5_LPG_RENTAL_Trendy | 블랙 인테리어,블랙 인테리어 선택,0,SINGLE,interior,SINGLE
20254,20002,K5_LPG_RENTAL_Trendy | 마션 브라운 인테리어,"마션 브라운 인테리어 선택
※ 스타일 옵션 선택 시에만 적용 가능합니다.",0,SINGLE,interior,SINGLE
20255,20002,K5_LPG_RENTAL_Trendy | 샌드 인테리어,샌드 인테리어 선택,0,SINGLE,interior,SINGLE
20256,20002,K5_LPG_RENTAL_Prestige | 블랙 인테리어,블랙 인테리어 선택,0,SINGLE,interior,SINGLE
20257,20002,K5_LPG_RENTAL_Prestige | 마션 브라운 인테리어,"마션 브라운 인테리어 선택
※ 스타일 옵션 선택 시에만 적용 가능합니다.",0,SINGLE,interior,SINGLE
20258,20002,K5_LPG_RENTAL_Prestige | 샌드 인테리어,샌드 인테리어 선택,0,SINGLE,interior,SINGLE
20259,20002,MORNING_시그니처 | 컨비니언스,"인조가죽 스티어링 휠
가죽 변속기 노브
열선 스티어링 휠
[트렌디 적용 시 추가]
전동접이&락폴딩 아웃사이드 미러, 뒷좌석 파워윈도우",0,SINGLE,etc,MULTI
20260,20002,MORNING_시그니처 | 드라이브 와이즈,"전방 충돌방지 보조(교차로 대향차/정면 대향차)
스마트 크루즈 컨트롤(정차&재출발)
후측방 충돌 경고
후측방 충돌방지 보조(전진 출차)
후방 교차 충돌방지 보조
안전 하차 경고
※ 내비게이션 적용 시: 내비게이션 기반 스마트 크루즈 컨트롤(고속도로/자동차 전용도로 內 안전구간/곡선로), 고속도로 주행보조 기능 지원
※ 프레스티지: 16인치 전면가공 휠 선택 시 선택 가능",0,SINGLE,assistant,MULTI
20261,20002,MORNING_시그니처 | 스타일,"[트렌디 적용 시]
LED 헤드램프, 프론트 LED 턴시그널램프, LED 주간주행등, LED 리어 콤비네이션램프, 14인치 알로이 휠, LED 리피터 일체형 아웃사이드 미러
[프레스티지/시그니처 적용 시]
LED 헤드램프, 프론트 LED 턴시그니얼램프, LED 주간주행등, LED 리어 콤비네이션램프, 프론트 LED 센터 포지셔닝 램프",850000,SINGLE,etc,MULTI
20262,20002,MORNING_시그니처 | 8인치 내비게이션,"8인치 내비게이션(기아 커넥트, 폰 프로젝션, 인카페이먼트)
내비게이션 무선 업데이트
[트렌디 적용 시 추가]
6스피커, 전자식 룸미러, 풀오토 에어컨
[프레스티지/시그니처/GT-Line 적용 시 추가]
6스피커, 전자식 룸미러
※ 버튼시동 PACK 선택 시에만 적용 가능합니다.",700000,SINGLE,assistant,MULTI
20263,20002,MORNING_시그니처 | 선루프,선루프 적용,400000,SINGLE,etc,MULTI
20264,20002,MORNING_GTLine | 버튼시동 PACK,"버튼시동 스마트키 시스템(원격시동 포함)
하이패스 자동결제 시스템",0,SINGLE,assistant,MULTI
20265,20002,MORNING_GTLine | 스타일,"[트렌디 적용 시]
LED 헤드램프, 프론트 LED 턴시그널램프, LED 주간주행등, LED 리어 콤비네이션램프, 14인치 알로이 휠, LED 리피터 일체형 아웃사이드 미러
[프레스티지/시그니처 적용 시]
LED 헤드램프, 프론트 LED 턴시그니얼램프, LED 주간주행등, LED 리어 콤비네이션램프, 프론트 LED 센터 포지셔닝 램프",0,SINGLE,etc,MULTI
20266,20002,MORNING_GTLine | 16인치 전면가공 휠,"[트렌디 적용 시]
195/45 R16 타이어&전면가공 휠, 후륜 디스크 브레이크
[프레스티지 적용 시]
195/45 R16 타이어&전면가공 휠, 후륜 디스크 브레이크, 전자식 파킹 브레이크(오토홀드 포함)
※ 트렌디: 스타일/16인치 전면가공 휠 중복 선택 시 14인치 알로이 휠 미적용",0,SINGLE,wheel,MULTI
20267,20002,MORNING_GTLine | 컴포트,"인조가죽시트(블랙)
앞좌석 열선시트
운전석 시트 암레스트
운전석 시트 높이조절장치
앞좌석 시트벨트 높이조절장치
동승석 시트백 포켓",0,SINGLE,assistant,MULTI
